Date,Open,High,Low,Close,SharesTraded,Tur11er(Rs.Cr)
2002-12-24,1075.95,1087,1072.65,1085,46070600,1577.3
2002-12-26,1085.05,1100.4,1085.05,1094.8,70340712,2216.49
2002-12-27,1095.65,1103.95,1095.6,1098.4,61404780,1956.21
2002-12-30,1095.8,1095.8,1084.35,1091.95,47674403,1556.32
2002-12-31,1091.85,1100.1,1091.7,1093.5,46467775,1580.75
2003-01-01,1093.6,1102.1,1093.6,1100.15,38958168,1325.9
2003-01-02,1100.55,1105.6,1091.2,1093.05,63892238,2027.64
2003-01-03,1094.45,1099.85,1087.3,1089.6,61476283,2048.49
2003-01-06,1089.75,1093.05,1081.25,1084.35,47347534,1687.65
2003-01-07,1084.4,1089.85,1078.95,1081.8,53731411,1810.73
2003-01-08,1082.4,1091.45,1082.3,1089.35,51031790,1656
2003-01-09,1089.75,1099.15,1087.75,1097.35,44479270,1435.45
2003-01-10,1097.6,1103.25,1077.4,1080.25,54047778,2317.79
2003-01-13,1080.25,1080.4,1070.75,1073.75,46771066,1776.28
2003-01-14,1072.7,1080.8,1070.3,1078.95,44511095,1719.38
2003-01-15,1077.9,1087.5,1077.8,1085,45491014,1882.31
2003-01-16,1085.05,1091.35,1083.95,1088.35,45419748,1604.41
2003-01-17,1089.3,1090.25,1083.2,1086.5,47498203,1707.84
2003-01-20,1086.25,1087,1074.2,1076.35,44276855,1299.12
2003-01-21,1076.3,1080.5,1074.1,1077.9,50161614,1407.43
2003-01-22,1078.45,1086.2,1073.6,1082.9,48868230,1337.83
2003-01-23,1081.4,1083.15,1069.05,1070.9,59861682,1674.96
2003-01-24,1070.6,1075.2,1053.4,1056.05,61550716,1886.71
2003-01-27,1057.8,1059.35,1030.35,1037.65,63980714,1828.36
2003-01-28,1036.35,1047.95,1026.75,1046.2,69969592,1828.21
2003-01-29,1059.8,1059.8,1033.3,1037.2,71658988,1784.76
2003-01-30,1037.15,1050.55,1031.35,1034.6,79530492,2210.42
2003-01-31,1034.75,1044.25,1026.2,1041.85,76707456,2019.35
2003-02-03,1040.25,1056.6,1036.5,1055.3,47032852,1480.04
2003-02-04,1056.55,1063.7,1050.45,1054.8,57858399,1625.58
2003-02-05,1054.3,1054.65,1041.75,1047.4,53799329,1477.7
2003-02-06,1047.25,1065.95,1043.7,1063.6,48003528,1439.82
2003-02-07,1063.75,1065.8,1055.5,1057.5,55925333,1605.44
2003-02-10,1058.2,1058.75,1047.15,1048.6,42872573,1363.8
2003-02-11,1048.6,1055.8,1044.55,1048,47493149,1617.79
2003-02-12,1048.15,1051,1040.4,1044.45,53197866,1768.6
2003-02-14,1044.45,1047.05,1034.1,1036,43897560,1409.38
2003-02-17,1036.2,1060.5,1036.2,1058.2,49290270,1563.03
2003-02-18,1058.95,1065.15,1057.6,1059.3,48386712,1474.17
2003-02-19,1059.3,1068.8,1059.3,1064.3,45848907,1481.93
2003-02-20,1064.15,1071.7,1058.35,1065.6,51011262,1558.59
2003-02-21,1065.6,1069.2,1061.1,1066.15,49463111,1611.82
2003-02-24,1066.2,1075.5,1066.2,1070.15,45246292,1387.94
2003-02-25,1070.1,1073.25,1054.9,1055.55,34610805,1126.78
2003-02-26,1055.6,1059.6,1048.2,1049.65,57563920,1565.48
2003-02-27,1049.6,1057.45,1044.9,1052.95,63410023,1857.62
2003-02-28,1053.65,1068.65,1053.65,1063.4,82249558,2536.28
2003-03-03,1063.55,1070.85,1057.55,1058.85,46368797,1534.22
2003-03-04,1058.7,1058.7,1045.2,1046.6,37230678,1163.12
2003-03-05,1046.55,1046.55,1029.9,1040.7,52522971,1544.73
2003-03-06,1040.3,1040.75,1029.55,1031.25,41244807,1271.17
2003-03-07,1031.05,1031.05,1014.3,1017.1,45653477,1326.94
2003-03-10,1017.1,1021.5,1004.35,1006.7,41937474,1328.23
2003-03-11,1006.65,1016.7,998.95,1014.55,49640682,1453.3
2003-03-12,1014.25,1017.75,1000.05,1001.7,44964940,1374.57
2003-03-13,1001.5,1006.4,994.2,999.65,47582037,1421.85
2003-03-17,999.7,1000.85,982.7,993,43454602,1283.69
2003-03-19,993.35,1011.45,992.9,1003.9,47894712,1511.33
2003-03-20,1003.45,1028.9,1001.75,1025.25,62394776,1933.37
2003-03-21,1025.55,1033.7,1022.05,1030.55,50206057,1722.55
2003-03-22,1030.6,1039.8,1030.6,1037.15,19834836,632.99
2003-03-24,1037.15,1038.55,1011.95,1013.9,42047884,1389.08
2003-03-25,1013.5,1013.5,998.4,1011.3,46533129,1503.99
2003-03-26,1011.55,1019.9,1004.85,1013.85,40991502,1257.2
2003-03-27,1013.9,1013.9,999.6,1002.7,50307563,1368.17
2003-03-28,1002.8,1006.3,996.75,1000.6,41726885,1157.82
2003-03-31,1000.6,1000.6,974.1,978.2,41575833,1207.43
2003-04-01,977.4,992.05,973.5,984.3,50070441,1472.45
2003-04-02,984.45,1002.1,984.45,999.4,49613799,1442.03
2003-04-03,999.55,1010.75,999.55,1009.15,48980845,1564.51
2003-04-04,1009.15,1018.25,1002.75,1016.95,55418219,1684.67
2003-04-07,1017.05,1033.45,1017.05,1031.5,53490204,1547.45
2003-04-08,1032,1032,1016.6,1018.1,49369923,1392.51
2003-04-09,1018,1018,1002.3,1004.85,45373972,1287.27
2003-04-10,1003.8,1003.8,958.2,962.2,73197133,2687.78
2003-04-11,958.9,965.15,935.7,949.8,83519810,2785.81
2003-04-15,951.8,964.2,938.8,951.2,59848779,1891.56
2003-04-16,950.65,961.75,949,958.65,52698724,1674.66
2003-04-17,958.65,958.65,936.7,940.7,47281254,1484.81
2003-04-21,941.5,949.7,941.5,947.2,51700926,1229.23
2003-04-22,947.1,951.4,937.85,943.5,65115537,1439.99
2003-04-23,943.75,951.2,931.5,934.2,66282840,1528.85
2003-04-24,934.2,943.15,927.8,929.7,107328010,2339.15
2003-04-25,929.45,931.35,921.1,924.3,65197821,1481.77
2003-04-28,922.85,931.05,920,929.5,62369319,1283.72
2003-04-29,929.75,936.9,929.75,932.3,57870020,1321.44
2003-04-30,935.25,935.55,929.85,934.05,63802968,1301.64
2003-05-02,930.9,940.2,930.8,938.3,62768613,1338.68
2003-05-05,937.45,948.95,936.65,945.4,65759521,1365.44
2003-05-06,945.85,955,943.2,951.85,71311687,1853.59
2003-05-07,950.4,956.65,948.9,950.15,69371421,1789.93
2003-05-08,950.15,951.3,938.7,941.55,66562642,1737.66
2003-05-09,941.6,941.65,935.8,937.85,51202220,1435.68
2003-05-12,938.5,944.45,934,936,45850053,1408.73
2003-05-13,936.9,945.8,936.7,944.2,55131529,1542.92
2003-05-14,944.2,953.45,943.15,952.15,50634950,1269.86
2003-05-15,952.15,961.6,951.15,959.85,49127274,1167.8
2003-05-16,959.85,974.4,959.85,973.1,53821532,1404.54
2003-05-19,973.7,979.85,964.6,966.55,61264454,1694.86
2003-05-20,964.65,974.05,959.8,971.55,60797431,1575.18
2003-05-21,972.05,980.75,965.55,968,57374488,1558.52
2003-05-22,967.95,972.4,960.05,963.25,55564023,1407.05
2003-05-23,963.5,972.9,962.4,967.9,64215772,1724.6
2003-05-26,967.85,983.9,967.1,982.45,54019157,1316.2
2003-05-27,982.35,990,974.25,976.85,58429965,1459.21
2003-05-28,977.65,992.25,977.55,990.8,64763004,1578.84
2003-05-29,990.8,1004.85,989.5,1002.6,91560152,2085.89
2003-05-30,1000.05,1013.85,994.65,1006.8,73782145,1679.9
2003-06-02,1006.85,1020.5,1004.7,1015.15,67864677,1522.36
2003-06-03,1015.9,1016.9,1007.65,1010.65,56893849,1382.46
2003-06-04,1010.7,1022.75,1010.1,1021.05,63191749,1471.78
2003-06-05,1021.1,1038.3,1021.1,1035.05,89524111,2076.14
2003-06-06,1036.2,1048.85,1035.95,1046.4,74620221,1827.05
2003-06-09,1046,1057.05,1039.85,1052.1,58750135,1469.09
2003-06-10,1052,1056.55,1033.95,1037.8,76478522,1826.53
2003-06-11,1038,1048.25,1035,1044.1,61659164,1560.38
2003-06-12,1044.2,1052.6,1043.1,1051.3,58625881,1378.88
2003-06-13,1050.95,1059.45,1050.95,1056.2,61693409,1561.21
2003-06-16,1056.5,1059.8,1045.55,1051.8,56080695,1403.1
2003-06-17,1052.3,1083.2,1052.3,1081.95,72620597,2063.66
2003-06-18,1082.8,1093.2,1080.9,1086.75,82701728,2128.61
2003-06-19,1085.95,1097,1078.9,1092.55,75600994,1886.91
2003-06-20,1092.65,1101.6,1081.35,1100.25,70937531,1928.95
2003-06-23,1100.6,1106.15,1087.65,1089.2,61149315,1558.45
2003-06-24,1089.2,1092.65,1079.1,1085.35,61821312,1712.98
2003-06-25,1085.65,1109.75,1084.35,1106.65,76190759,2008.62
2003-06-26,1106.8,1118.9,1106.8,1116.35,92146328,2478.78
2003-06-27,1117.45,1126.8,1109.35,1125.55,87543575,2224.73
2003-06-30,1125.6,1141.3,1125.5,1134.15,67933704,1845.65
2003-07-01,1133.95,1139,1125.75,1130.7,64850149,1679.66
2003-07-02,1131.55,1145.4,1130.2,1133.8,73749783,1854.8
2003-07-03,1133.8,1150.75,1126.35,1144.65,87418530,2622.77
2003-07-04,1145.6,1148.85,1134,1138.45,57673799,1564.6
2003-07-07,1138.9,1145.75,1134.6,1140.55,57428401,1491.6
2003-07-08,1141.45,1153.15,1141.3,1145.9,68365550,1852.24
2003-07-09,1146.35,1155.3,1137.15,1141.05,53365632,1408.49
2003-07-10,1146,1163.6,1146,1162.35,74515376,2471.9
2003-07-11,1162.3,1170.75,1157.45,1161.65,73790385,2146.28
2003-07-14,1161.2,1173.95,1161.2,1171.5,69731056,1892.58
2003-07-15,1171.5,1175.55,1148.8,1159.85,77635571,2023.93
2003-07-16,1158.7,1170.45,1148.6,1168.75,67838029,1799.89
2003-07-17,1168.85,1175.95,1145.65,1152,80352181,2189.73
2003-07-18,1151.85,1162.6,1130.45,1140,77573758,2043.3
2003-07-21,1140,1146.4,1112.55,1115.8,72114632,1971.87
2003-07-22,1115.35,1118.25,1089.3,1109.2,80609731,2156.06
2003-07-23,1109.6,1124.7,1109.6,1119.05,93262817,2269.87
2003-07-24,1119.95,1144.35,1118.55,1139.45,92464124,2401.35
2003-07-25,1135.5,1164.7,1135.05,1162.75,85402139,2314.5
2003-07-28,1163.25,1180.6,1163.25,1169.2,82800855,2171.55
2003-07-29,1169.25,1177.25,1154.8,1174.75,76214167,2048.25
2003-07-30,1175.3,1187.7,1168.45,1183,82323601,2163.43
2003-07-31,1183.3,1198.5,1181.9,1185.85,117341864,3179.42
2003-08-01,1185.8,1198.8,1180.3,1195.75,86333839,2451.81
2003-08-04,1196.05,1206.1,1185.95,1203.6,101511770,2211.21
2003-08-05,1203.9,1218.5,1181,1184.45,108251167,2541.3
2003-08-06,1184.1,1191.05,1164.75,1171.05,112282482,2751.61
2003-08-07,1170.75,1199.7,1170.75,1196.95,112321440,2490.18
2003-08-08,1199.7,1224.5,1199.7,1222.65,130088954,2666.67
2003-08-11,1222.6,1240.35,1215.75,1232.85,154664395,2475.54
2003-08-12,1233.95,1249.35,1229.8,1234.75,146062165,2521.63
2003-08-13,1235.35,1249.35,1229.3,1246.9,127521351,2383.97
2003-08-14,1247,1260.35,1243.4,1247.75,150830207,2339.2
2003-08-18,1247.9,1285.7,1247.9,1281.4,214890048,2719.4
2003-08-19,1286.05,1307.6,1268.1,1277.7,233905141,2763.35
2003-08-20,1280.8,1292.95,1280.8,1287.4,179404320,2491.63
2003-08-21,1288.2,1304.15,1287,1300.95,147954336,2541.97
2003-08-22,1301.5,1319.45,1298.8,1311.15,174012616,2969.23
2003-08-25,1311.95,1332.55,1245.85,1271.1,189194819,3514.94
2003-08-26,1270.2,1322.95,1269.5,1318.2,203044555,3038.54
2003-08-27,1318.75,1346.3,1318.75,1340.3,186171921,3023.73
2003-08-28,1340.2,1349,1328.35,1341.05,147158684,3288.23
2003-08-29,1341.2,1365.8,1340.8,1356.55,187820071,3538.66
2003-09-01,1356.7,1379.4,1356.65,1375.95,120487114,2649.57
2003-09-02,1375.95,1388.95,1366.9,1385.45,129850160,2985.08
2003-09-03,1387.2,1394.95,1353.6,1359.35,169287905,3155.04
2003-09-04,1358.9,1382.6,1355.8,1372.7,171389654,3796.39
2003-09-05,1373,1400.9,1372.75,1398.4,139876884,3405.35
2003-09-08,1398.4,1420.25,1398.35,1417.35,109014271,2796.74
2003-09-09,1417.8,1430.7,1397.65,1407.05,132144013,3577.07
2003-09-10,1407,1414.1,1389.65,1409.55,184176199,3062.37
2003-09-11,1409.65,1422.4,1399.6,1403.15,154182208,3016.06
2003-09-12,1405.55,1415.65,1367.15,1372.1,141936153,3001.56
2003-09-15,1371.75,1371.85,1322.65,1329.25,144295345,2941.55
2003-09-16,1330.15,1362.1,1299.5,1357.95,194591088,4080.27
2003-09-17,1357.95,1377.45,1332.2,1341.6,165349781,3472.04
2003-09-18,1341.45,1342.6,1299.25,1302.35,142763465,3159.16
2003-09-19,1303.2,1331.05,1285.25,1322.15,152262512,3329.8
2003-09-22,1319.25,1333.55,1300.25,1302.9,114650274,2477.95
2003-09-23,1302.85,1333.7,1290.55,1328.2,118684243,2728.06
2003-09-24,1324.85,1373.9,1322.65,1372.05,137395795,3286.89
2003-09-25,1371.45,1377.25,1352.8,1357.2,196918451,3775.7
2003-09-26,1357.55,1389.3,1357.35,1386.95,142165715,2936.25
2003-09-29,1386.9,1422.35,1386.1,1399.95,139656652,2932.04
2003-09-30,1400.7,1418.1,1399.8,1417.1,117562513,2872.5
2003-10-01,1416.6,1430.9,1407.95,1420.85,118748942,2687.26
2003-10-03,1420.85,1451.2,1420.85,1449.3,140535297,3245.39
2003-10-06,1449.45,1481.05,1423.75,1478.9,145928936,3116.42
2003-10-07,1478.95,1498.45,1467.75,1477.85,210467958,3762.09
2003-10-08,1477.85,1493.05,1460.6,1478.6,147781840,3236.05
2003-10-09,1487.85,1505.05,1478.4,1502.1,117870572,2988.91
2003-10-10,1507.1,1527.25,1505.1,1523.1,152851144,3878.61
2003-10-13,1523.35,1550.9,1516.05,1546.75,132233265,3385.63
2003-10-14,1548.7,1562.85,1513.75,1520.8,182174604,4163.01
2003-10-15,1521.45,1543.85,1503,1537,152159445,3788.59
2003-10-16,1537.3,1563.4,1537.3,1555.7,162780171,4305.52
2003-10-17,1565.2,1574.1,1552.15,1569.45,200565508,4341.95
2003-10-20,1569.7,1574.1,1536.5,1542.7,167970501,3565.16
2003-10-21,1546.2,1549.65,1496.95,1506.5,196133297,4336.88
2003-10-22,1506.75,1522.65,1483,1494.1,152764083,3715.32
2003-10-23,1494.75,1503,1466.25,1470.45,133913651,3465.59
2003-10-24,1485.8,1512.55,1434.75,1506.05,150857549,3885.74
2003-10-25,1506.05,1533.05,1506.05,1521.95,43192470,931.76
2003-10-27,1522.05,1524.05,1482,1485.3,135062137,3067.34
2003-10-28,1485.45,1500.8,1471.3,1481.75,138887809,3705.95
2003-10-29,1481.3,1501.7,1477.1,1498.45,134071278,3415.49
2003-10-30,1499.25,1524.25,1495.8,1516.85,202265871,4455.25
2003-10-31,1517.1,1559.75,1515.55,1555.9,154475544,3908.81
2003-11-03,1556.5,1605.6,1556.5,1601.65,151954886,4375.47
2003-11-04,1601.3,1626.4,1601.3,1618.7,205241333,5100.61
2003-11-05,1618.7,1627.6,1592.55,1609.15,151581079,4212.11
2003-11-06,1610.55,1630.25,1605.4,1612.2,174022088,4036.51
2003-11-07,1612.1,1624.5,1585.35,1592.05,138361140,3112.46
2003-11-10,1603.55,1603.65,1568.1,1594.5,62348347,1742.77
2003-11-11,1594.5,1608.85,1590.95,1601.15,108535273,2970.77
2003-11-12,1601.3,1617.75,1598,1603.8,107391704,3089.25
2003-11-13,1610.4,1616.15,1573.6,1579.95,108845195,3184.99
2003-11-14,1577.2,1580.3,1544.75,1550.45,109485525,2999.87
2003-11-15,1549.65,1571.3,1542,1562.8,37842102,872.81
2003-11-17,1563.1,1584.75,1554.4,1579.9,89944517,2487.51
2003-11-18,1579.15,1591.25,1557.2,1564.4,106234569,2962.55
2003-11-19,1563.95,1564,1534.35,1540.6,110695451,3323.89
2003-11-20,1542.85,1558.15,1517.9,1522.3,112465566,2901.75
2003-11-21,1520.4,1547,1509.15,1540.7,112861081,3122.51
2003-11-24,1541.35,1554.05,1536.5,1543.9,116684453,2698.2
2003-11-25,1543.95,1572.05,1543.95,1568.65,95578818,2807.92
2003-11-27,1568.85,1602.6,1568.7,1598.35,113548508,3712.09
2003-11-28,1598.55,1618.95,1598.55,1615.25,99391295,2862.56
2003-12-01,1615.85,1660.55,1615.7,1657.65,110444045,3091.43
2003-12-02,1657.65,1671.85,1639.65,1658.5,117862704,3513.18
2003-12-03,1660.7,1676.2,1655.9,1670.5,97016649,3056.36
2003-12-04,1670.65,1683.75,1656.1,1675.2,103573662,3315.14
2003-12-05,1675.5,1688.25,1642.05,1645.8,100930848,2994.09
2003-12-08,1644.85,1654.35,1631.85,1646.25,95772821,2975.21
2003-12-09,1646.4,1677.9,1646.4,1675.85,82349571,2463.83
2003-12-10,1675.75,1697.3,1672.65,1686.9,102329931,3109.8
2003-12-11,1688.35,1701.7,1678.35,1695.4,85832630,2755.01
2003-12-12,1695.8,1705.95,1686.45,1698.9,95310528,2800.09
2003-12-15,1699.7,1728,1699.7,1723.95,99575076,2654.9
2003-12-16,1723.9,1740.3,1711.3,1736.25,105562816,3445.6
2003-12-17,1736.35,1746.2,1725.4,1733.25,101347785,2944.41
2003-12-18,1733.2,1759,1725.85,1756.1,114569624,3227.49
2003-12-19,1757,1783.7,1755.4,1778.55,140662197,3602.88
2003-12-22,1778.85,1794.3,1778.4,1789.15,93942619,2719.2
2003-12-23,1789.1,1800.9,1751.05,1780.3,85978089,2749.22
2003-12-24,1788.45,1815.6,1780.3,1808.7,134998248,3223.77
2003-12-26,1804.7,1840.35,1804.7,1837.05,114224183,2610.62
2003-12-29,1838.05,1876,1837.65,1874.05,98547463,2703.6
2003-12-30,1878.9,1914.4,1858.55,1873.25,149042440,3983.29
2003-12-31,1868.9,1895.65,1852.5,1879.75,114764846,3497.25
2004-01-01,1880.35,1917.05,1880.35,1912.25,102551958,2846.7
2004-01-02,1912.25,1951.7,1911.05,1946.05,117079420,3407.72
2004-01-05,1946.3,1969.2,1930.75,1955,129703252,4153.29
2004-01-06,1955.1,1979.05,1908.75,1926.7,124014883,4331.43
2004-01-07,1927.95,1930.95,1888.1,1916.75,119197257,4147.23
2004-01-08,1918.1,1973.45,1918.1,1968.55,115681568,3707.92
2004-01-09,1969,2014.65,1957.45,1971.9,153058574,5219.22
2004-01-12,1972,1980.55,1936.75,1945.6,116680396,3798.33
2004-01-13,1944.7,1967.85,1926.1,1963.6,109878698,3739.87
2004-01-14,1987.4,1995.2,1970.1,1982.15,113207896,3931.87
2004-01-15,1983.2,2000.3,1933.25,1944.45,121984544,4391.16
2004-01-16,1944.15,1953.05,1887.1,1900.65,122454732,4310
2004-01-19,1901.9,1943.1,1874.95,1935.35,120699191,3892.34
2004-01-20,1928.8,1957.65,1876.85,1893.25,137946936,4262.71
2004-01-21,1895.45,1899.55,1811.35,1824.6,142236140,4594.8
2004-01-22,1824.7,1854.55,1756.25,1770.5,164347974,5409.25
2004-01-23,1771.1,1858.5,1771.1,1847.55,130354915,4345.51
2004-01-27,1847.9,1911.3,1844.65,1904.7,127781806,4122.15
2004-01-28,1903.9,1918.45,1846.35,1863.1,153540516,5048.23
2004-01-29,1863,1883.1,1827.25,1843.6,158143479,5404.84
2004-01-30,1843.7,1860.4,1804.3,1809.75,137217319,4236.83
2004-02-03,1809.3,1815.95,1755.65,1769,142154231,4535.66
2004-02-04,1769.1,1829.65,1761.75,1822.2,152457977,4511.81
2004-02-05,1823.5,1846.75,1787.15,1804.5,152934389,4955.89
2004-02-06,1804.35,1837.95,1797.95,1833.65,119124927,4133.44
2004-02-09,1834.9,1885.2,1833.05,1880.7,102126031,3583.16
2004-02-10,1880.85,1897,1861.65,1880.75,130427516,4704.56
2004-02-11,1891.8,1894.8,1874.5,1891.5,110956963,3716.93
2004-02-12,1892.2,1906.1,1869.25,1885.3,109930676,4303.74
2004-02-13,1875.6,1916.2,1873.25,1913.6,123505334,3636.58
2004-02-16,1914.45,1929.5,1909.45,1913.55,116669614,3681.99
2004-02-17,1913.55,1926.15,1905.5,1920.1,122676414,3827.54
2004-02-18,1920,1935.8,1912.6,1916.45,109066831,3894.99
2004-02-19,1916.65,1919.7,1851.8,1858.3,140471420,4599.88
2004-02-20,1858.25,1872.85,1831.15,1852.65,130222046,4679.07
2004-02-23,1853,1867.25,1800.2,1808.2,99793235,3453.62
2004-02-24,1808.4,1826.85,1780.35,1821.35,132737579,4570.61
2004-02-25,1833.65,1834.1,1779,1786.8,102770698,3708.05
2004-02-26,1787.45,1818.6,1760.55,1765.8,114138836,4340.02
2004-02-27,1765.9,1807.45,1763.95,1800.3,128743251,4214.13
2004-03-01,1798.35,1856.45,1795.35,1852.7,113700489,3988.98
2004-03-03,1852.45,1868.25,1842.45,1860.4,133763488,4701.32
2004-03-04,1859.3,1867.95,1831.2,1843.85,112524143,4227.16
2004-03-05,1843.9,1871.1,1843.9,1867.7,116411628,3809.32
2004-03-08,1868.15,1891.95,1867.95,1885.25,129103983,4066.08
2004-03-09,1884.5,1898.7,1843,1866.05,127687024,4521.55
2004-03-10,1866.3,1866.4,1835.8,1844.35,131854116,4195.69
2004-03-11,1843.95,1843.95,1798.45,1805.4,116657246,3917.52
2004-03-12,1805.2,1820.95,1775.9,1812.2,126013646,4251.6
2004-03-15,1812.45,1836,1751.8,1763.4,134128305,4196.72
2004-03-16,1763.35,1769.5,1730.1,1749.35,145237359,4406.37
2004-03-17,1749.6,1765.05,1738.85,1749.85,98285659,3413.1
2004-03-18,1750,1754.95,1708.3,1716.65,99544763,3311.3
2004-03-19,1716.3,1738.6,1703.55,1725.1,98828472,3430.89
2004-03-22,1726.3,1726.35,1678.4,1685,89144358,2764.75
2004-03-23,1685.15,1710.45,1669.7,1696.4,99199995,2919.1
2004-03-24,1697.4,1700.65,1676.4,1692.1,88912964,2743.1
2004-03-25,1691.95,1720.65,1691.95,1704.45,108540393,3494.67
2004-03-26,1704.45,1755.45,1703.8,1747.5,107611073,3338.39
2004-03-29,1747.35,1766.15,1739.5,1762.05,81094296,2661.28
2004-03-30,1762.15,1775.4,1746.25,1750.15,88665735,3027.82
2004-03-31,1744.6,1775.3,1740.2,1771.9,93070841,3209.27
2004-04-01,1771.45,1823.05,1771.45,1819.65,111071273,3379.44
2004-04-02,1856.1,1856.3,1809,1841.1,118736971,3739.26
2004-04-05,1841.1,1878.8,1840,1856.6,102595126,3401.78
2004-04-06,1870.8,1876.15,1836.9,1851.15,109408750,4062.87
2004-04-07,1856.4,1865.2,1833.95,1848.7,86260745,2987.03
2004-04-08,1854,1864.95,1839.7,1853.55,93980684,3395.25
2004-04-12,1860.3,1873.75,1828.95,1838.2,80205015,2951.98
2004-04-13,1838.5,1885.15,1819.8,1878.45,85830602,3640.14
2004-04-15,1878.5,1884.5,1855,1861.95,112263936,4396.84
2004-04-16,1863.85,1882.55,1861.8,1868.95,83291614,3134.55
2004-04-17,1869.2,1875.95,1864.95,1868.1,23013538,765.8
2004-04-19,1868.2,1876.2,1837.4,1844.05,93078338,3050.44
2004-04-20,1844.4,1851,1832,1844.25,102774012,2792.83
2004-04-21,1844.35,1876,1838.6,1873.35,114885658,3380.33
2004-04-22,1873.55,1894.6,1871,1889.55,116776999,3565.58
2004-04-23,1890.85,1912.35,1885.75,1892.45,127538156,4161.45
2004-04-27,1890.05,1893.1,1814,1817.25,120420688,4020.06
2004-04-28,1819,1833.95,1801.8,1816.55,117150482,3899.16
2004-04-29,1816.7,1818.9,1793.1,1808.95,136948059,4883.42
2004-04-30,1820.55,1841.45,1788.3,1796.1,105820820,3326.59
2004-05-03,1796.1,1801.45,1742.8,1766.7,105961228,3650.08
2004-05-04,1769.1,1803.15,1768.8,1793.1,89713100,3094.57
2004-05-05,1789.45,1814.35,1788.1,1809.9,76697398,2629.28
2004-05-06,1810.3,1837.95,1810.3,1832.8,83788972,2949.29
2004-05-07,1832.85,1833.15,1796.95,1804.45,84070586,2908.05
2004-05-10,1804.4,1804.4,1753.8,1769.1,98002184,3201.51
2004-05-11,1768.7,1768.7,1692.9,1699.45,98598870,3395.03
2004-05-12,1699.25,1721.35,1689.85,1711.1,106577371,3635.13
2004-05-13,1707.95,1750.3,1625.1,1717.5,155582005,5238.04
2004-05-14,1717.05,1722.8,1566.95,1582.4,177163472,5387.79
2004-05-17,1582.5,1583.8,1292.2,1388.75,114967105,3253.17
2004-05-18,1392.95,1517.6,1389.65,1503.95,148414213,4332.94
2004-05-19,1508.05,1576.05,1508.05,1567.85,141941997,4088.33
2004-05-20,1566.5,1591.05,1531.3,1543.85,134939278,3642.73
2004-05-21,1545.05,1566.15,1498.1,1560.2,113119146,3323.52
2004-05-24,1563.65,1613.6,1563.05,1608.85,93125853,3078.95
2004-05-25,1608.9,1621.45,1566.4,1606.7,101368524,3451.03
2004-05-26,1608.15,1625.7,1587,1598.8,101450235,3256.47
2004-05-27,1590.15,1606,1576.05,1586.4,101143246,3366.55
2004-05-28,1586.35,1587.1,1504,1508.75,134295973,3981.89
2004-05-31,1507.05,1509.05,1456.2,1483.6,127192663,3731.2
2004-06-01,1483.9,1529.6,1483.9,1507.9,107046479,3417.82
2004-06-02,1508,1543.3,1508,1535.2,87161946,2814.24
2004-06-03,1535.8,1566.5,1484.5,1495.1,112497745,3585.09
2004-06-04,1494.85,1527,1480.8,1521.1,106871617,3176.73
2004-06-07,1521.6,1557.5,1521.6,1542.55,105183587,3253.18
2004-06-08,1542.6,1557,1526.45,1550.55,91169729,2982.37
2004-06-09,1550.45,1561.6,1541.6,1548.3,93462741,3018.55
2004-06-10,1547.7,1552.75,1535,1544.75,78627977,2502.91
2004-06-11,1544.95,1547.4,1504.8,1508.45,85740531,2765.35
2004-06-14,1508.15,1509.6,1474.65,1481.35,96831363,2815.43
2004-06-15,1481.45,1507.85,1481,1501,97738521,2967.28
2004-06-16,1500.95,1525.2,1490.45,1494.75,88673485,2757.74
2004-06-17,1494.7,1519.2,1482.2,1512.05,88057448,2804.31
2004-06-18,1511.95,1515.05,1485.05,1491.2,89863436,3018.17
2004-06-21,1490.75,1499.8,1478.85,1482,80291533,2748.07
2004-06-22,1482.85,1489.6,1467.65,1474.7,90058699,2982.61
2004-06-23,1474.8,1481.45,1442.55,1446.1,102698050,3358.19
2004-06-24,1445.35,1474.3,1437.9,1470.75,136457145,4306.05
2004-06-25,1471.5,1494,1459.55,1488.5,148717352,3377.37
2004-06-28,1488.6,1516.95,1488.6,1514.35,127919681,3082.24
2004-06-29,1514.35,1528.5,1503.3,1518.3,135420339,3739.42
2004-06-30,1518.7,1532.15,1501.7,1505.6,132032819,3528.42
2004-07-01,1506.65,1539.15,1504.55,1537.2,113007107,3317.12
